safety_ratio,missed_payment_count,on_time_ratio,avg_delay_hours,topup_count_last_30d,plan_amount,tenure_days,installment_amount,risk_tier
0.8205690561870082,2,0.5924139282255216,7.746197167762439,2,22243.88260913339,90,7414.627536377797,HIGH
1.6881561236662508,2,0.6328437252953723,4.835251778733198,0,41444.33572873898,180,6907.389288123163,HIGH
0.973906075518625,1,0.8004200354717572,3.5697574460334844,0,85486.90425354845,60,42743.452126774224,HIGH
1.4248746951676385,1,0.7865677393129221,4.567122769469609,0,24160.009100668733,180,4026.6681834447886,HIGH
1.3706183712804,1,0.7341032034424607,8.34456935214283,0,6771.971427217536,180,1128.661904536256,HIGH
1.4255294346428657,1,0.8304045969658306,1.4108690184602004,0,28857.005310177658,120,7214.251327544414,HIGH
1.3634166228314082,0,0.9775791667390519,1.6142999947882688,0,30065.78201890168,120,7516.44550472542,LOW
1.5155886773666076,0,0.9792989356589561,1.490476632555165,0,66529.73495796262,90,22176.578319320874,LOW
1.4261099660231666,0,0.9602623096653541,2.861113704094506,1,56146.183081786556,60,28073.091540893278,LOW
0.8903002467708143,1,0.7928899609024931,4.111922815020497,0,78605.92270153493,90,26201.974233844976,HIGH
1.1667679510074402,2,0.5655588059244789,9.679765973437517,1,66767.04049241137,180,11127.840082068562,HIGH
1.3465934359346519,1,0.8078535860533634,3.0345418041578345,0,41232.29928256698,30,41232.29928256698,HIGH
1.1251974258981772,1,0.8326833576424295,1.2467982497450736,0,81588.01808193744,60,40794.00904096872,HIGH
1.560330884806884,0,0.9041749955272969,6.8994003220346265,0,17530.319070862686,90,5843.439690287562,MEDIUM
1.1178977150549918,0,0.9614524814800909,2.775421333433454,0,3248.495240252187,60,1624.2476201260936,MEDIUM
1.6286841743030396,1,0.7765732055993924,5.286729196843752,0,9914.738216788533,120,2478.6845541971334,HIGH
0.9467337209814838,1,0.7423704252762102,7.749329380112861,0,72513.57570904859,60,36256.78785452429,HIGH
1.5693925649858749,1,0.7951105970606758,3.9520370116313415,0,46725.84579488735,120,11681.461448721837,HIGH
0.9834654407851889,2,0.6324770289010986,4.861653919120906,1,16965.906124326575,30,16965.906124326575,HIGH
1.3280152804121625,1,0.8218918102620052,2.023789661135625,0,50603.43273523299,60,25301.716367616496,HIGH
1.1205243729639227,0,0.9667765676997572,2.392087125617483,0,16078.898168603673,120,4019.7245421509183,MEDIUM
1.4373344359770397,1,0.757710474765358,6.644845816894219,1,69935.71713269586,90,23311.90571089862,HIGH
1.0127404098415975,1,0.7717585645889001,5.63338334959919,0,45169.47128182904,120,11292.36782045726,HIGH
1.5954097333518926,1,0.7601026888225445,6.472606404776794,0,38721.101383551766,120,9680.275345887942,HIGH
1.3735838663664406,1,0.8153076007322257,2.4978527472797434,0,30849.696825639778,60,15424.848412819889,HIGH
1.7572731540926743,0,0.9078137871265493,6.637407326888454,0,63397.976718769954,90,21132.658906256653,MEDIUM
1.5117703289157949,1,0.7085439306702572,10.184836991741484,0,36819.44844478565,180,6136.574740797609,HIGH
1.4073955395032511,2,0.6775019008032619,1.619863142165144,1,9677.342012293999,180,1612.8903353823332,HIGH
1.6291586904463413,0,0.9800461063704553,1.4366803413272187,0,12682.584309931017,30,12682.584309931017,LOW
1.0196825677617767,1,0.7523019355231433,7.03426064233368,0,96227.86879040193,120,24056.967197600483,HIGH
1.4327424608644574,1,0.7957346199640152,3.9071073625909043,0,90949.4883800531,90,30316.496126684364,HIGH
1.1904038495948517,0,0.9440919549999366,4.025379240004564,1,70271.0062472642,30,70271.0062472642,MEDIUM
1.5437909791464384,1,0.7620210417778854,6.334484991992247,0,27321.126184492437,120,6830.281546123109,HIGH
0.824469409491266,1,0.7996773189031869,3.6232330389705445,1,96948.46135742466,30,96948.46135742466,HIGH
1.2277120965269142,0,0.9641808743287594,2.5789770483293193,1,78096.33949261367,60,39048.169746306834,MEDIUM
1.4517019018329194,0,0.9800564541488921,1.4359353012797689,0,71972.12872674057,120,17993.032181685143,LOW
1.2606393364421602,1,0.7344676423391304,8.31832975158261,0,45486.78871223508,180,7581.13145203918,HIGH
1.037971595713751,1,0.8283270404455831,1.5604530879180147,1,27951.91462267074,90,9317.30487422358,HIGH
1.264349251679436,2,0.5925965618848483,7.733047544290918,0,10542.705253196431,180,1757.117542199405,HIGH
1.6497445254895262,1,0.774316707938278,5.4491970284439875,0,90357.63725784032,180,15059.606209640055,HIGH
1.006839017298132,1,0.743237984653544,7.686865104944833,1,46121.85269352749,90,15373.950897842498,HIGH
1.1671721636296433,1,0.8191674225905342,2.2199455734815357,0,21033.9731147278,30,21033.9731147278,HIGH
1.7903355215001278,0,0.9617807557873741,2.7517855833090668,1,31289.7057909146,120,7822.42644772865,LOW
1.7128171688904497,1,0.8228359625193296,1.955810698608277,0,58342.7373252477,30,58342.7373252477,HIGH
0.8339683421266557,2,0.5394558328162818,11.559180037227707,1,18500.505510983938,180,3083.4175851639898,HIGH
1.3303319676020144,3,0.4955236530746847,3.9222969786227067,0,85804.81412514517,60,42902.40706257259,HIGH
0.8654130268478835,0,0.9529711286066478,3.3860787403213575,3,76093.4334536858,120,19023.35836342145,HIGH
1.7239049236577109,0,0.9790202733043673,1.5105403220855576,2,72226.83263914274,120,18056.708159785685,LOW
1.2415449126850309,1,0.7884718315860171,4.430028125806772,0,43777.21093773527,90,14592.403645911756,HIGH
1.2184370039280015,0,0.9550434377078628,3.2368724850338753,0,63103.57522954188,180,10517.26253825698,MEDIUM
1.0729460318393107,1,0.8040270830420566,3.3100500209719197,0,58825.698922360825,120,14706.424730590206,HIGH
1.3688189803921538,2,0.6460069472926672,3.887499794927967,0,65334.81355392718,180,10889.135592321198,HIGH
0.9449987229933928,2,0.4918912885296711,14.983827225863683,0,9359.98779284902,30,9359.98779284902,HIGH
1.5989550005355473,0,0.9547069018382162,3.2611030676484325,0,42164.93281489035,90,14054.977604963451,LOW
1.2912103448465837,1,0.8079295567328624,3.0290719152339087,0,5119.803212327355,180,853.3005353878925,HIGH
1.3664628913141605,1,0.7891882606467685,4.378445233432671,1,49905.09110520737,180,8317.51518420123,HIGH
1.6408047476545204,0,0.9767853352032351,1.671455865367078,0,33656.260020945745,90,11218.753340315248,LOW
0.985148773884949,0,0.8463618480912318,11.061946937431308,1,15307.894697738642,30,15307.894697738642,HIGH
0.9751830733421157,0,0.9055470436958232,6.800612853900731,1,11236.893804532612,60,5618.446902266306,HIGH
1.2208016728698463,2,0.6803041148586915,1.4181037301742163,0,59176.81264559349,90,19725.60421519783,HIGH
1.5861282411946007,0,0.9240125063644913,5.471099541756624,2,17888.703885151725,120,4472.175971287931,LOW
0.8585455535201462,1,0.7664376546642296,6.016488864175467,1,92586.89171930292,180,15431.14861988382,HIGH
1.5951702038987456,0,0.9254532723670241,5.367364389574264,0,58525.052830339104,30,58525.052830339104,LOW
1.3007565935918097,1,0.7465117314348897,7.451155336687943,0,35340.11064894887,60,17670.055324474433,HIGH
1.361763449948225,1,0.826999713857355,1.6560206022704327,0,59500.63365666026,60,29750.31682833013,HIGH
1.3643859382791732,1,0.7942707249869657,4.012507800938467,0,3257.5832319400524,180,542.9305386566754,HIGH
0.8561673889577203,1,0.7548773094709865,6.848833718088969,0,95897.3621109031,30,95897.3621109031,HIGH
1.049770797718145,0,0.8944663864540308,7.598420175309789,0,48748.04025734712,60,24374.02012867356,HIGH
1.5552974515146978,1,0.7793670709419381,5.085570892180455,0,78490.78749777834,60,39245.39374888917,HIGH
1.2122681194892837,2,0.6414908597071819,4.212658101082906,1,9190.269992321419,30,9190.269992321419,HIGH
1.360516982251854,0,0.8979709180944775,7.346093897197625,0,49179.17475297787,120,12294.793688244468,MEDIUM
1.7448686220265468,0,0.966494253430083,2.412413753034027,0,49579.99244109757,90,16526.664147032523,LOW
0.8462717683173613,2,0.6500535142964143,3.596146970658174,1,93844.8190425233,90,31281.606347507768,HIGH
1.2496803656738198,1,0.8366497706867916,0.9612165105510078,2,57601.077185231465,180,9600.17953087191,HIGH
1.1612741328478982,1,0.8267250124240932,1.675799105465283,0,47875.450704638424,90,15958.483568212809,HIGH
0.9064494261947412,2,0.6449919085309186,3.960582585773865,1,27430.590646097466,60,13715.295323048733,HIGH
1.750794348759798,0,0.9854328087238801,1.0488377718806337,0,33825.33073691266,60,16912.66536845633,LOW
1.7614595897485434,1,0.8387929719487506,0.8069060196899586,0,52546.56784468224,180,8757.761307447041,HIGH
1.111488154189407,0,0.9712960340377538,2.066685549281731,1,44452.234570199624,90,14817.411523399875,MEDIUM
1.7467166106890788,1,0.7188348853535889,9.443888254541607,1,3139.595908152712,30,3139.595908152712,HIGH
0.8351736067242856,1,0.8233434389259671,1.9192723973303694,1,82802.90049524143,120,20700.725123810356,HIGH
1.780895990336202,0,0.9865533478192319,0.9681589570153011,0,89719.91641213691,120,22429.979103034228,LOW
1.6359320164086646,1,0.7689751968380947,5.833785827657188,0,14884.659810862466,60,7442.329905431233,HIGH
1.014330220811214,1,0.7712537343506938,5.669731126750052,1,55849.57821036589,90,18616.526070121963,HIGH
1.3995471539345885,0,0.9535852023077259,3.3418654338437372,0,11748.99837240891,90,3916.33279080297,LOW
1.5982993623693031,1,0.7605519679107317,6.440258310427321,0,67551.76921094136,30,67551.76921094136,HIGH
1.119298964007779,1,0.7806645751019221,4.9921505926616065,2,28842.144600061823,30,28842.144600061823,HIGH
1.1537517920928297,0,0.9988145080918589,0.08535541738615814,0,66282.84083449827,120,16570.71020862457,MEDIUM
1.4289727755929267,1,0.8185165409852282,2.2668090490635664,0,72972.46681440138,120,18243.116703600346,HIGH
0.9470940509334379,3,0.3318456620791054,15.707112330304419,1,77096.10169984805,120,19274.025424962012,HIGH
0.9182106097224086,0,0.9343216029670615,4.728844586371576,0,11666.35364963376,60,5833.17682481688,HIGH
1.0498052781194245,2,0.5819158761722846,8.50205691559551,0,91685.17266862319,90,30561.724222874396,HIGH
1.5412597453470314,1,0.7326453808838713,8.449532576361264,0,23791.1850985932,180,3965.1975164322,HIGH
1.1665992264115568,0,0.9174860059899759,5.941007568721741,0,4703.8430614417975,60,2351.9215307208988,MEDIUM
1.3073582216517945,1,0.7972488620726355,3.7980819307702522,0,55930.39446975685,120,13982.598617439213,HIGH
0.9954505568075327,1,0.8105407628222817,2.8410650767957146,0,37721.30610238144,30,37721.30610238144,HIGH
0.994105667349572,2,0.6716259490854752,2.0429316658457872,0,83149.1845701089,30,83149.1845701089,HIGH
1.45045125923481,1,0.7315461139594382,8.528679794920444,1,81016.89573436588,180,13502.815955727647,HIGH
0.9083752518684538,3,0.460809544977558,6.421712761615832,0,32396.750389448818,30,32396.750389448818,HIGH
1.4678407272164065,0,0.9350649410801678,4.675324242227918,0,95337.04011190475,120,23834.260027976186,LOW
1.2007018523489061,1,0.768918991543436,5.8378326088726045,0,29800.865975871744,90,9933.621991957249,HIGH
1.4712709136176256,1,0.8063395181607529,3.1435546924257873,0,51990.65579393974,180,8665.109298989957,HIGH
1.1817294770154887,2,0.5975111183930099,7.379199475703293,0,26340.543966192672,90,8780.181322064223,HIGH
1.6460521836494983,1,0.79990654850344,3.60672850775232,0,93668.31343484737,120,23417.078358711842,HIGH
0.8555561692156544,1,0.7875008269550163,4.499940459238823,2,17296.173940619796,180,2882.695656769966,HIGH
1.6932973118121768,1,0.7836191083627997,4.779424197878419,0,5446.15131984057,180,907.691886640095,HIGH
1.0686611772380954,0,0.8880504270128532,8.060369255074567,0,44074.60894030076,120,11018.65223507519,MEDIUM
0.8425422099654817,1,0.7887421546158907,4.410564867655872,2,99245.18084152786,30,99245.18084152786,HIGH
1.3624044218821827,0,0.7906493604423311,15.073246048152157,0,89276.04935923648,30,89276.04935923648,MEDIUM
1.0243542303810964,0,0.9783238490420257,1.5606828689741445,1,75112.19392623797,90,25037.39797541266,HIGH
1.2592031231841194,0,0.92154510424815,5.648752494133201,0,89188.45659697396,120,22297.11414924349,LOW
1.6023142060621036,2,0.6747363960173756,1.8189794867489597,0,89451.21733008846,120,22362.804332522115,HIGH
1.5915467607481517,1,0.7974768389897557,3.781667592737586,0,52366.97767825846,120,13091.744419564615,HIGH
1.4003856162834147,0,0.9065268922501921,6.730063757986167,1,32276.976131248506,30,32276.976131248506,MEDIUM
1.7778719086576473,2,0.32269277717753253,27.166120043217653,0,77429.23077898781,30,77429.23077898781,HIGH
1.2637510952459967,2,0.6837181140825093,1.1722957860593302,2,66504.46505360835,30,66504.46505360835,HIGH
0.8393883903548134,1,0.8184258690423354,2.2733374289518524,1,37992.1151584973,90,12664.038386165766,HIGH
1.6194251498104737,0,0.9311947543297192,4.953977688260219,0,10352.200138090011,120,2588.0500345225028,LOW
1.0212938700568608,1,0.7256166359672658,8.955602210356863,1,74932.17152355357,30,74932.17152355357,HIGH
0.9762388089970245,1,0.7961856566857968,3.8746327186226335,3,26983.591076363602,180,4497.265179393934,HIGH
0.8700099219664916,1,0.8205306840046388,2.1217907516660084,0,93744.50190284415,60,46872.25095142207,HIGH
1.127899943638639,1,0.7631566547357342,6.252720859027134,0,24856.08692556279,120,6214.021731390698,HIGH
1.126158967054188,0,0.9610376674309341,2.805287944972748,1,13153.035308737117,120,3288.258827184279,MEDIUM
1.1027715319664524,1,0.7057989847461603,10.382473098276456,0,83280.15454036571,30,83280.15454036571,HIGH
1.3931929397686775,1,0.7699101553722794,5.766468813195892,0,16175.147345824911,180,2695.8578909708185,HIGH
1.5515421693281057,2,0.6202965311378321,5.738649758076092,1,18747.56250761617,180,3124.5937512693617,HIGH
1.7377667186473391,0,0.890760308295582,7.865257802718098,2,60338.89636056351,180,10056.482726760585,MEDIUM
0.8940500786801476,1,0.6482402871757436,14.526699323346461,1,87581.64204290898,30,87581.64204290898,HIGH
0.950381832488147,3,0.5177352082209434,2.3230650080920814,0,20447.03190574275,60,10223.515952871376,HIGH
1.3898425105245673,1,0.8080220986496309,3.022408897226575,0,31722.043617109382,60,15861.021808554691,HIGH
0.8981355938772604,1,0.7109244260631888,10.0134413234504,1,77963.07898587658,90,25987.692995292193,HIGH
1.170764284619263,2,0.630432849162164,5.008834860324188,0,97210.81618003576,180,16201.802696672627,HIGH
1.424552230546037,2,0.6644462331126927,2.559871215886125,0,50573.37743403189,120,12643.344358507973,HIGH
1.5805450320388617,1,0.803250303521704,3.3659781464373104,1,15245.852752573826,120,3811.4631881434566,HIGH
1.0175992874580317,0,0.8273096781095814,12.433703176110134,1,2379.692483111953,90,793.2308277039843,HIGH
1.4679855640970119,0,0.9414412340830153,4.2162311460229,0,23735.94696988667,180,3955.9911616477784,LOW
1.4458696658472134,0,0.9104815767638472,6.445326473002997,0,14050.399560865582,180,2341.7332601442636,MEDIUM
1.6596161262583145,0,0.9572746091446082,3.0762281415882162,0,68088.20868767289,180,11348.034781278815,LOW
1.1137474957639903,2,0.6776394718107277,1.609958029627607,0,13061.417958224582,180,2176.9029930374304,HIGH
1.5500918648881767,0,0.9063438796965885,6.743240661845627,0,51126.66323044267,120,12781.665807610667,MEDIUM
1.5519998644414945,1,0.8046470207420273,3.2654145065740354,0,69731.98112864576,30,69731.98112864576,HIGH
1.0391945419912574,1,0.7326691341072475,8.447822344278176,0,58530.54431286934,60,29265.27215643467,HIGH
1.4211578377584273,1,0.770591139252963,5.717437973786669,0,20777.789514345703,120,5194.447378586426,HIGH
1.4751620876684641,0,0.9374487926613867,4.503686928380157,0,80608.32809204402,60,40304.16404602201,LOW
1.0744284126222738,1,0.6984034851878231,10.914949066476732,1,71825.30583196436,30,71825.30583196436,HIGH
1.2517999953646393,0,0.9470220634746913,3.814411429822227,1,74159.41638763863,180,12359.902731273105,LOW
1.235777727256493,2,0.5992695850728595,7.252589874754113,0,13974.717404174013,90,4658.239134724671,HIGH
1.573509568371036,0,0.9440214260017032,4.030457327877365,0,13251.626561384117,180,2208.604426897353,LOW
0.8006912559137436,0,0.9469242701189031,3.8214525514389748,1,92828.69254964426,60,46414.34627482213,HIGH
1.3010266114566933,0,0.9245255017127516,5.434163876681883,0,40360.241188669126,60,20180.120594334563,LOW
0.9843408135638115,1,0.8054023003233935,3.211034376715666,2,30793.920486313036,60,15396.960243156518,HIGH
1.446841968055434,1,0.8088516214471211,2.962683255807279,1,49369.8204898018,60,24684.9102449009,HIGH
1.4803688629709497,3,0.4938685581463431,4.0414638134633,1,66623.55706359466,90,22207.852354531555,HIGH
1.3011265086935833,0,0.8754839542461121,8.965155294279928,0,95606.70244765002,60,47803.35122382501,MEDIUM
1.3420295417844104,0,0.8548857875972375,10.448223292998899,0,29358.176461323445,180,4893.029410220574,MEDIUM
1.1150581890551687,2,0.6741349418252799,1.8622841885798507,0,92556.03450189068,60,46278.01725094534,HIGH
1.1133226793003712,0,0.956029422060898,3.1658816116153408,0,3461.089647239375,90,1153.6965490797918,MEDIUM
1.5451170598503605,0,0.9094134436104433,6.522232060048084,0,55964.60619035564,180,9327.434365059273,MEDIUM
0.9317313674263198,2,0.6562064778347986,3.153133595894504,1,63763.53605642742,90,21254.512018809142,HIGH
1.571503314693293,1,0.8096710483781193,2.90368451677541,1,11483.842971324577,30,11483.842971324577,HIGH
1.4550131816019256,1,0.7923732344557444,4.149127119186405,0,14893.62010932735,30,14893.62010932735,HIGH
1.684474684655498,1,0.7786417212039513,5.137796073315508,0,42492.31761231408,90,14164.10587077136,HIGH
1.0601446921997977,1,0.7732019216885808,5.529461638422187,0,96656.95930217499,120,24164.239825543747,HIGH
1.306179051816204,0,0.8522110610752847,10.640803602579508,1,60008.21277020291,180,10001.368795033819,MEDIUM
0.838989511529232,2,0.6156568667334774,6.07270559518963,1,93369.2989384209,30,93369.2989384209,HIGH
1.7125065750547854,0,0.9452044889408995,3.9452767962552353,0,80631.7306456841,90,26877.243548561368,LOW
1.4753914606791585,0,0.9506365635873739,3.554167421709074,1,47270.77855397386,60,23635.38927698693,HIGH
1.4228752490714416,1,0.7807764146039817,4.98409814851332,1,78691.58147596655,90,26230.527158655517,HIGH
1.5326892009866033,2,0.6643005259025487,2.5703621350164956,0,2765.8416137217855,90,921.9472045739285,HIGH
1.0843288567593645,1,0.7671715998048336,5.9636448140519835,0,11805.255679807758,60,5902.627839903879,HIGH
1.4038602687522344,2,0.6601271139893843,2.8708477927643328,0,83113.43287339089,30,83113.43287339089,HIGH
1.6009219104052452,1,0.7307812844383708,8.58374752043731,1,79884.89174419102,30,79884.89174419102,HIGH
0.8902944447040643,1,0.7816532898576704,4.920963130247733,1,24031.433454676935,90,8010.477818225645,HIGH
1.7588168892902991,0,0.8703281585074615,9.33637258746277,0,53546.18946930629,60,26773.094734653147,MEDIUM
1.691886802501318,0,0.8991573527174207,7.260670604345708,0,60995.56624930108,60,30497.78312465054,MEDIUM
1.763018833906214,0,0.9350829030959606,4.674030977090832,1,86906.1564238251,30,86906.1564238251,LOW
1.608348509031604,0,0.9091675949492312,6.539933163655359,0,60707.60857653384,30,60707.60857653384,MEDIUM
1.0943110924393205,3,0.45553975276395264,6.801137800995413,0,41844.58535809435,30,41844.58535809435,HIGH
1.3815554676346544,0,0.9784158156883836,1.5540612704363745,0,38044.22029731109,60,19022.110148655545,LOW
0.9201624222383987,2,0.611174457544112,6.395439056823936,0,43162.32655097748,30,43162.32655097748,HIGH
1.5541667316660561,0,0.9431296226071969,4.094667172281826,0,65541.17153241744,60,32770.58576620872,LOW
0.9536396659928138,1,0.7864869434472022,4.572940071801447,1,86881.57254348016,60,43440.78627174008,HIGH
1.6668239349242322,1,0.7814367410726757,4.936554642767351,1,45935.79132555368,60,22967.89566277684,HIGH
1.0405569525128113,1,0.7636002676945879,6.2207807259896715,0,25536.116732184455,30,25536.116732184455,HIGH
0.9604119072829275,0,0.9074705555852108,6.662119997864821,1,24429.573936760535,30,24429.573936760535,HIGH
0.8709043636909726,1,0.672637659303652,12.770088530137054,1,74855.4137441012,180,12475.902290683533,HIGH
1.5113651280508116,1,0.792450723670218,4.143547895744309,0,81840.30757896713,120,20460.076894741782,HIGH
0.9862037769050234,1,0.7270218199943297,8.854428960408262,0,11422.529905558371,30,11422.529905558371,HIGH
0.99766781206172,1,0.7850559995758176,4.6759680305411315,0,7589.326838562638,60,3794.663419281319,HIGH
0.9696966038627783,0,0.8387628502452699,11.60907478234057,1,59848.93271188873,60,29924.466355944365,HIGH
